timestamp,symbol,strategy,action,price,quantity,balance,pnl,trade_id,status
2025-09-01 11:30:00+05:30,TATAMOTORS,Moving Average Crossover,BUY,677.1,15.984734494510091,0,0,33,open
2025-09-01 12:15:00+05:30,TATAMOTORS,Moving Average Crossover,EXIT,683.2,15.984734494510091,10920.770606649296,0.009009009009009042,33,tp_hit
2025-09-02 14:15:00+05:30,TATAMOTORS,Moving Average Crossover,SELL,683.35,15.981225735932238,0,0,34,open
2025-09-03 09:15:00+05:30,TATAMOTORS,Moving Average Crossover,EXIT,687.45,15.981225735932238,10855.247581131973,-0.005999853662105836,34,sl_hit
2025-09-03 11:45:00+05:30,TATAMOTORS,Moving Average Crossover,BUY,690.8,15.71402371327732,0,0,35,open
2025-09-04 09:15:00+05:30,TATAMOTORS,Moving Average Crossover,EXIT,700.35,15.71402371327732,11005.316507593772,0.01382455124493351,35,tp_hit
2025-09-04 13:30:00+05:30,TATAMOTORS,Moving Average Crossover,SELL,691.4,15.917437818330594,0,0,36,open
2025-09-05 09:15:00+05:30,TATAMOTORS,Moving Average Crossover,EXIT,694.3,15.917437818330594,10959.155937920614,-0.004194388197859383,36,sl_hit
2025-09-05 12:15:00+05:30,TATAMOTORS,Moving Average Crossover,BUY,685.2,15.994097982954777,0,0,37,open
2025-09-05 13:30:00+05:30,TATAMOTORS,Moving Average Crossover,EXIT,689.25,15.994097982954777,11023.93203475158,0.005910683012259128,37,tp_hit
2025-09-08 09:15:00+05:30,TATAMOTORS,Moving Average Crossover,BUY,705.05,15.63567411495863,0,0,38,open
2025-09-08 09:30:00+05:30,TATAMOTORS,Moving Average Crossover,EXIT,712.2,15.63567411495863,11135.727104673537,0.010141124742926163,38,tp_hit
2025-09-09 11:45:00+05:30,TATAMOTORS,Moving Average Crossover,SELL,715.45,15.564647571002217,0,0,39,open
2025-09-10 10:45:00+05:30,TATAMOTORS,Moving Average Crossover,EXIT,718.4,15.564647571002217,11089.811394339082,-0.004123279055140026,39,sl_hit
2025-09-12 09:30:00+05:30,TATAMOTORS,Moving Average Crossover,BUY,717.35,15.459415061461046,0,0,40,open
2025-09-12 09:45:00+05:30,TATAMOTORS,Moving Average Crossover,EXIT,713.4,15.459415061461046,11028.74670484631,-0.005506377639924787,40,sl_hit
