timestamp,symbol,strategy,action,price,quantity,balance,pnl,trade_id,status
2025-08-31 15:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,108507.68,0.09334824038234947,0,0,11,open
2025-08-31 21:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,108720.06,0.09334824038234947,10109.175696678649,-0.0019572808118282934,11,sl_hit
2025-08-31 22:00:00+05:30,BTCUSDT,Moving Average Crossover,BUY,108872.71,0.09285316491780767,0,0,12,open
2025-09-01 04:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,108387.96,0.09285316491780767,10064.165124984742,-0.004452447266169823,12,sl_hit
2025-09-01 05:00:00+05:30,BTCUSDT,Moving Average Crossover,SELL,108258.0,0.09296463194391862,0,0,13,open
2025-09-01 07:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,107688.19,0.09296463194391862,10117.137301912706,0.005263444733876459,13,tp_hit
2025-09-01 13:15:00+05:30,BTCUSDT,Moving Average Crossover,BUY,109432.99,0.0924505243063605,0,0,14,open
2025-09-01 15:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,108859.99,0.0924505243063605,10064.163151485162,-0.005236081002630011,14,sl_hit
2025-09-02 02:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,108877.38,0.09243575801957359,0,0,15,open
2025-09-02 02:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,108112.74,0.09243575801957359,10134.843229497248,0.007022946364065698,15,tp_hit
2025-09-02 05:30:00+05:30,BTCUSDT,Moving Average Crossover,BUY,109092.0,0.09290180058571891,0,0,16,open
2025-09-02 08:15:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,110246.01,0.09290180058571891,10242.052836391173,0.010578319216807784,16,tp_hit
2025-09-02 17:45:00+05:30,BTCUSDT,Moving Average Crossover,SELL,109432.11,0.09359275660856008,0,0,17,open
2025-09-02 18:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,108762.0,0.09359275660856008,10304.770278522134,0.006123522611416344,17,tp_hit
2025-09-02 19:30:00+05:30,BTCUSDT,Moving Average Crossover,BUY,111026.99,0.09281320045262988,0,0,18,open
2025-09-03 20:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,112475.99,0.09281320045262988,10439.256605977995,0.013050880691262548,18,tp_hit
2025-09-04 05:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,111705.71,0.09345320490759151,0,0,19,open
2025-09-04 05:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,112005.0,0.09345320490759151,10411.286996281202,-0.0026792721697037115,19,sl_hit
2025-09-04 06:15:00+05:30,BTCUSDT,Moving Average Crossover,BUY,112065.61,0.09290349640965861,0,0,20,open
2025-09-04 06:30:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,111704.81,0.09290349640965861,10377.767414776597,-0.003219542551903326,20,sl_hit
2025-09-04 07:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,111947.48,0.09270210829914705,0,0,21,open
2025-09-04 07:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,111430.46,0.09270210829914705,10425.696258809421,0.004618415707079691,21,tp_hit
2025-09-05 02:30:00+05:30,BTCUSDT,Moving Average Crossover,BUY,110344.17,0.09448343540768327,0,0,22,open
2025-09-05 03:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,110823.61,0.09448343540768327,10470.995397081282,0.00434495089319175,22,tp_hit
2025-09-05 20:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,110569.99,0.09470015686065705,0,0,23,open
2025-09-06 00:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,111233.7,0.09470015686065705,10408.141955971296,-0.006002623315783892,23,sl_hit
