id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,exit_price,exit_time,broker_exit_order_id
13,Moving Average Crossover,SELL,121471.37,2025-10-08 09:45:00+05:30,0.08333840564460776,1.0,10123.230307266238,297.485604033747,120281.427583865,121768.85560403374,sl_hit,-0.0035286504136736473,,,121900.0,2025-10-08 10:15:00+05:30,
14,Moving Average Crossover,BUY,122821.24,2025-10-08 14:00:00+05:30,0.08213163265942265,1.0,10087.508966454789,378.8617216351521,124336.68688654061,122442.37827836485,sl_hit,-0.0035774756874299538,,,122381.85,2025-10-08 14:15:00+05:30,
15,Moving Average Crossover,SELL,122839.15,2025-10-09 06:15:00+05:30,0.08182587675330354,1.0,10051.421148380565,222.79859312250647,121947.95562750997,123061.9485931225,tp_hit,0.009440801242926193,,,121679.45,2025-10-09 08:00:00+05:30,
16,Moving Average Crossover,BUY,122680.97,2025-10-09 16:45:00+05:30,0.08270487768112178,1.0,10146.314617651371,313.99439298462806,123936.94757193851,122366.97560701537,sl_hit,-0.008075417075688244,,,121690.27,2025-10-09 19:45:00+05:30,
17,Moving Average Crossover,SELL,121045.29,2025-10-09 20:45:00+05:30,0.08314556390696973,1.0,10064.378895332684,556.1948505840353,118820.51059766386,121601.48485058403,sl_hit,-0.005192023580595339,,,121673.76,2025-10-10 04:00:00+05:30,
18,Moving Average Crossover,SELL,121370.48,2025-10-10 09:30:00+05:30,0.08249225349346952,1.0,10012.124402784071,292.93121679247986,120198.75513283008,121663.41121679248,sl_hit,-0.003162630649561622,,,121754.33,2025-10-10 14:45:00+05:30,
19,Moving Average Crossover,BUY,121334.0,2025-10-10 15:45:00+05:30,0.08225608445514533,1.0,9980.459751280603,225.39722931072464,122235.5889172429,121108.60277068928,tp_hit,0.007623749320058715,,,122259.02,2025-10-10 19:00:00+05:30,
20,Moving Average Crossover,SELL,119252.86,2025-10-10 20:45:00+05:30,0.08432961921855209,1.0,10056.548274523302,603.3954250414444,116839.27829983423,119856.25542504144,tp_hit,0.020338799421665915,,,116827.4,2025-10-11 00:30:00+05:30,
21,Moving Average Crossover,BUY,112350.0,2025-10-11 16:45:00+05:30,0.09133143206722859,1.0,10261.086392753132,414.8845168167608,114009.53806726704,111935.11548318324,sl_hit,-0.004955941255006702,,,111793.2,2025-10-11 21:15:00+05:30,
22,Moving Average Crossover,SELL,112005.57,2025-10-11 23:15:00+05:30,0.09115826160590136,1.0,10210.233051378098,282.08140257192645,110877.2443897123,112287.65140257194,tp_hit,0.01013913861605288,,,110869.93,2025-10-12 01:30:00+05:30,
23,Moving Average Crossover,BUY,111500.59,2025-10-12 10:00:00+05:30,0.09249956452775923,1.0,10313.756019588225,475.9605046883877,113404.43201875355,111024.62949531162,tp_hit,0.021519348014212288,,,113900.01,2025-10-12 21:30:00+05:30,
24,Moving Average Crossover,SELL,114708.15,2025-10-13 10:15:00+05:30,0.09184788809432827,1.0,10535.701324707421,351.02038835234856,113304.0684465906,115059.17038835234,sl_hit,-0.0034159734944728087,,,115099.99,2025-10-13 11:45:00+05:30,
25,Moving Average Crossover,BUY,115320.72,2025-10-13 13:30:00+05:30,0.09104791964736726,1.0,10499.711648236538,306.26696475398415,116545.78785901594,115014.45303524601,sl_hit,-0.004503787350616652,,,114801.34,2025-10-13 14:30:00+05:30,
26,Moving Average Crossover,SELL,114884.69,2025-10-13 15:45:00+05:30,0.09098186346440147,1.0,10452.423179730089,260.29901580704205,113843.49393677183,115144.98901580705,tp_hit,0.010805269179035088,,,113643.33,2025-10-13 16:45:00+05:30,
27,Moving Average Crossover,BUY,115258.4,2025-10-13 23:45:00+05:30,0.0916667629063067,1.0,10565.36442576026,512.8832594453039,117309.93303778121,114745.5167405547,sl_hit,-0.005060628986694236,,,114675.12,2025-10-14 06:30:00+05:30,
28,Moving Average Crossover,SELL,114565.07,2025-10-14 06:45:00+05:30,0.09175481703360604,1.0,10511.897036292268,260.74802496947024,113522.07790012212,114825.81802496947,tp_hit,0.009289480641874525,,,113500.82,2025-10-14 08:30:00+05:30,
29,Moving Average Crossover,BUY,112900.43,2025-10-14 21:15:00+05:30,0.09397260134722503,1.0,10609.547100320284,654.2345019792052,115517.36800791681,112246.19549802078,sl_hit,-0.007047625947925912,,,112104.75,2025-10-15 01:00:00+05:30,
30,Moving Average Crossover,SELL,112511.47,2025-10-15 07:00:00+05:30,0.09363289788037009,1.0,10534.774980880324,349.67751923650184,111112.75992305399,112861.1475192365,sl_hit,-0.003946353202922286,,,112955.48,2025-10-15 07:30:00+05:30,
31,Moving Average Crossover,BUY,112944.85,2025-10-15 14:15:00+05:30,0.09290552900723194,1.0,10493.20103789246,329.24998883835616,114261.84995535343,112615.60001116164,sl_hit,-0.0030532600645359733,,,112600.0,2025-10-15 14:45:00+05:30,
32,Moving Average Crossover,SELL,112049.37,2025-10-15 16:45:00+05:30,0.09336208285878195,1.0,10461.162566214316,364.99448538797486,110589.3920584481,112414.36448538797,tp_hit,0.015875591268384562,,,110270.52,2025-10-15 22:30:00+05:30,
33,Moving Average Crossover,BUY,111510.43,2025-10-16 08:15:00+05:30,0.09530265202374037,1.0,10627.239707307659,325.44888237066345,112812.22552948265,111184.98111762933,sl_hit,-0.004592305849775635,,,110998.34,2025-10-16 10:00:00+05:30,
34,Moving Average Crossover,SELL,110656.0,2025-10-16 13:30:00+05:30,0.0955974928809357,1.0,10578.436172232821,360.0140557341213,109215.94377706351,111016.01405573412,sl_hit,-0.005187246963562753,,,111230.0,2025-10-16 15:00:00+05:30,
35,Moving Average Crossover,BUY,111112.14,2025-10-16 16:45:00+05:30,0.09471119187623571,1.0,10523.563211319164,414.2884217469762,112769.2936869879,110697.85157825303,sl_hit,-0.0079654662397826,,,110227.08,2025-10-16 19:30:00+05:30,
36,Moving Average Crossover,SELL,111352.01,2025-10-16 20:00:00+05:30,0.09375437519122631,1.0,10439.738123837184,590.2829871778342,108990.87805128866,111942.29298717783,tp_hit,0.02517062781354363,,,108549.21,2025-10-16 21:15:00+05:30,
37,Moving Average Crossover,BUY,108980.45,2025-10-17 06:30:00+05:30,0.09820580559745488,1.0,10702.512886623152,347.20567766845375,110369.27271067382,108633.24432233155,sl_hit,-0.004382896198354789,,,108502.8,2025-10-17 07:30:00+05:30,
38,Moving Average Crossover,SELL,107020.0,2025-10-17 12:00:00+05:30,0.099566481812554,1.0,10655.604883579528,387.46575885226076,105470.13696459096,107407.46575885227,tp_hit,0.017508970285927843,,,105146.19,2025-10-17 13:30:00+05:30,
39,Moving Average Crossover,BUY,106803.53,2025-10-17 21:15:00+05:30,0.10151512363743698,1.0,10842.17355286471,722.4662626023634,109693.39505040945,106081.06373739764,tp_hit,0.03129025791563259,,,110145.44,2025-10-20 09:15:00+05:30,
40,Moving Average Crossover,BUY,110393.58,2025-10-20 09:30:00+05:30,0.10128694041537467,1.0,11181.427959699897,490.80629265635855,112356.80517062543,109902.77370734364,sl_hit,-0.004804536640627103,,,109863.19,2025-10-21 07:15:00+05:30,
41,Moving Average Crossover,BUY,109126.02,2025-10-21 17:45:00+05:30,0.10197115572778138,1.0,11127.706379372987,383.46339033234733,110659.8735613294,108742.55660966766,sl_hit,-0.004907353901480179,,,108590.5,2025-10-21 18:30:00+05:30,
42,Moving Average Crossover,SELL,110816.32,2025-10-22 03:15:00+05:30,0.0999229967757244,1.0,11073.098786057644,507.36756312389065,108786.84974750444,111323.6875631239,tp_hit,0.020842146716296018,,,108506.67,2025-10-22 05:00:00+05:30,
43,Moving Average Crossover,BUY,108177.91,2025-10-22 19:30:00+05:30,0.10449347686196467,1.0,11303.885935560696,576.0814559844999,110482.235823938,107601.8285440155,sl_hit,-0.009601035923138188,,,107139.29,2025-10-23 02:30:00+05:30,
44,Moving Average Crossover,BUY,108232.78,2025-10-23 07:00:00+05:30,0.10343776553297737,1.0,11195.356920622322,364.11770088193043,109689.25080352771,107868.66229911806,tp_hit,0.015228935263420233,,,109881.05,2025-10-23 11:45:00+05:30,
45,Moving Average Crossover,SELL,109075.16,2025-10-23 18:30:00+05:30,0.10420200425484008,1.0,11365.850286417362,316.15670595088955,107810.53317619645,109391.3167059509,sl_hit,-0.0039006131185138015,,,109500.62,2025-10-23 19:15:00+05:30,
46,Moving Average Crossover,BUY,109710.95,2025-10-23 21:00:00+05:30,0.10319404308947375,1.0,11321.5165016871,471.1394460309997,111595.507784124,109239.810553969,tp_hit,0.017614194389894547,,,111643.42,2025-10-25 12:45:00+05:30,
47,Moving Average Crossover,SELL,111385.18,2025-10-25 21:15:00+05:30,0.10343329241947821,1.0,11520.935894136215,140.56821653615833,110822.90713385536,111525.74821653616,sl_hit,-0.0019285330418284752,,,111599.99,2025-10-25 23:45:00+05:30,
48,Moving Average Crossover,BUY,111623.45,2025-10-26 01:15:00+05:30,0.10301345629965375,1.0,11498.717388591585,108.95994709714925,112059.28978838859,111514.49005290285,sl_hit,-0.0012982039168293355,,,111478.54,2025-10-26 02:00:00+05:30,
49,Moving Average Crossover,SELL,111401.94,2025-10-26 02:45:00+05:30,0.10308428837629939,1.0,11483.789708639202,100.06337735006224,111001.68649059975,111502.00337735006,sl_hit,-0.0009084222411207299,,,111503.14,2025-10-26 03:45:00+05:30,
50,Moving Average Crossover,BUY,111640.25,2025-10-26 04:45:00+05:30,0.10277079797524209,1.0,11473.357578655521,99.73120319492195,112039.17481277969,111540.51879680507,sl_hit,-0.0017144354298740299,,,111448.85,2025-10-26 08:15:00+05:30,
51,Moving Average Crossover,SELL,111282.38,2025-10-26 09:00:00+05:30,0.10292453529411448,1.0,11453.68724792306,142.5630036768607,110712.12798529257,111424.94300367686,sl_hit,-0.0013301297114600668,,,111430.4,2025-10-26 10:15:00+05:30,
52,Moving Average Crossover,BUY,111635.95,2025-10-26 12:15:00+05:30,0.10246208643549706,1.0,11438.452358208828,88.53569503339851,111990.0927801336,111547.4143049666,tp_hit,0.009237973968063229,,,112667.24,2025-10-26 14:45:00+05:30,
53,Moving Average Crossover,SELL,113402.99,2025-10-27 02:30:00+05:30,0.1017973201881969,1.0,11544.120483328892,155.5164128874865,112780.92434845006,113558.5064128875,sl_hit,-0.010702098771822455,,,114616.64,2025-10-27 03:30:00+05:30,
54,Moving Average Crossover,BUY,114388.29,2025-10-27 03:45:00+05:30,0.09984041343464867,1.0,11420.574165682487,468.0831025385789,116260.6224101543,113920.20689746141,sl_hit,-0.004105227904010074,,,113918.7,2025-10-28 08:00:00+05:30,
55,Moving Average Crossover,BUY,114371.73,2025-10-28 13:45:00+05:30,0.09944494243409373,1.0,11373.69010593771,212.30638587834054,115220.95554351335,114159.42361412165,tp_hit,0.010065162081573814,,,115522.9,2025-10-28 19:15:00+05:30,
56,Moving Average Crossover,SELL,113689.99,2025-10-29 01:15:00+05:30,0.10104819377958926,1.0,11488.168140319565,469.979334592344,111810.07266163063,114159.96933459234,tp_hit,0.01705559126181648,,,111750.94,2025-10-29 21:00:00+05:30,
57,Moving Average Crossover,BUY,111376.98,2025-10-30 13:00:00+05:30,0.10490592975736888,1.0,11684.105640467878,489.5552387096487,113335.2009548386,110887.42476129034,sl_hit,-0.0047220709342271,,,110851.05,2025-10-30 13:30:00+05:30,
58,Moving Average Crossover,SELL,109912.22,2025-10-30 16:00:00+05:30,0.10580199785638564,1.0,11628.932464830586,348.4048365569196,108518.60065377233,110260.62483655692,tp_hit,0.012846160326849891,,,108500.27,2025-10-30 18:00:00+05:30,
59,Moving Average Crossover,BUY,107912.81,2025-10-31 04:15:00+05:30,0.10914663046679916,1.0,11778.31959570391,368.17105603099793,109385.49422412399,107544.638943969,tp_hit,0.017207317648386684,,,109769.7,2025-10-31 06:30:00+05:30,
60,Moving Average Crossover,SELL,109042.51,2025-10-31 22:45:00+05:30,0.10987451483234753,1.0,11980.992882351404,569.455341818819,106764.68863272472,109611.96534181881,sl_hit,-0.006492697205887965,,,109750.49,2025-11-01 00:00:00+05:30,
61,Moving Average Crossover,BUY,109928.04,2025-11-01 06:45:00+05:30,0.10828178072983378,1.0,11903.203923340398,180.501353218067,110650.04541287226,109747.53864678193,sl_hit,-0.0017641540775219227,,,109734.11,2025-11-01 07:15:00+05:30,
