id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,exit_price,exit_time,broker_exit_order_id
11,Moving Average Crossover,SELL,111225.35,2025-10-25 21:45:00+05:30,1.1186191675943513,10.0,124418.80843239039,146.64546042049156,110565.44542810779,111371.9954604205,sl_hit,-0.013207420790313913,,,111372.25,2025-10-25 22:15:00+05:30,
12,Moving Average Crossover,BUY,111401.94,2025-10-26 02:45:00+05:30,1.1020953214566493,10.0,122775.55687519436,100.06337735006224,111852.22519807528,111301.87662264994,sl_hit,-0.01073230861150153,,,111282.38,2025-10-26 09:00:00+05:30,
13,Moving Average Crossover,SELL,111407.0,2025-10-26 09:45:00+05:30,1.0902177754437408,10.0,121457.89170886083,125.50427231942513,110842.23077456259,111532.50427231942,sl_hit,-0.01985602340966065,,,111628.21,2025-10-26 11:00:00+05:30,
14,Moving Average Crossover,BUY,111808.68,2025-10-26 13:30:00+05:30,1.0647314767315172,10.0,119046.22096780165,81.24105433552212,112174.26474450984,111727.43894566447,sl_hit,-0.008948321364672973,,,111708.63,2025-10-26 14:30:00+05:30,
15,Moving Average Crossover,SELL,113402.99,2025-10-27 02:30:00+05:30,1.0403690160667889,10.0,117980.9571253319,155.5164128874865,112703.16614200632,113558.5064128875,sl_hit,-0.10702098771822456,,,114616.64,2025-10-27 03:30:00+05:30,
16,Moving Average Crossover,BUY,114388.29,2025-10-27 03:45:00+05:30,0.45015305184255894,4.887520586820253,51492.237838551664,468.0831025385789,116494.6639614236,113920.20689746141,sl_hit,-0.020064385894438194,,,113918.7,2025-10-28 08:00:00+05:30,
17,Moving Average Crossover,BUY,114427.23,2025-10-28 14:15:00+05:30,0.9022384343804347,10.0,103240.64484568991,189.18026317084284,115278.54118426879,114238.04973682915,sl_hit,-0.01680631437115079,,,114234.92,2025-10-28 14:45:00+05:30,
18,Moving Average Crossover,SELL,112922.71,2025-10-29 01:30:00+05:30,0.38034290071867655,4.2312317928230145,42949.35107841391,533.7580899800324,110520.79859508986,113456.46808998004,sl_hit,-0.02455007286257706,,,113577.9,2025-10-29 13:15:00+05:30,
19,Moving Average Crossover,SELL,112317.1,2025-10-29 19:45:00+05:30,0.5879956333690172,6.669990457670151,66041.96435267125,336.78339035955,110801.57474338204,112653.88339035955,tp_hit,0.15206153707677358,,,109756.51,2025-10-30 00:00:00+05:30,
20,Moving Average Crossover,BUY,110879.61,2025-10-30 14:00:00+05:30,0.5418389037423483,5.266855779242935,60078.886329779125,421.0466914130616,112774.32011135877,110458.56330858693,sl_hit,-0.021947209628906266,,,110417.57,2025-10-30 14:30:00+05:30,
21,Moving Average Crossover,SELL,109945.89,2025-10-30 17:00:00+05:30,0.7129174121816877,7.025633287315667,78382.3393788125,312.98499509930383,108537.45752205313,110258.87499509931,tp_hit,0.09237631341025339,,,108500.27,2025-10-30 18:00:00+05:30,
22,Moving Average Crossover,BUY,107931.56,2025-10-31 05:00:00+05:30,0.6583031719105478,5.830011126870769,71051.6882972536,370.2619348444769,109597.73870680014,107561.29806515553,tp_hit,0.09928862931978592,,,109769.7,2025-10-31 06:30:00+05:30,
23,Moving Average Crossover,SELL,109299.98,2025-10-31 23:15:00+05:30,0.5511503608430679,4.496487852866108,60240.7234171401,486.15712341057946,107112.27294465239,109786.13712341058,sl_hit,-0.026256943250051772,,,109938.23,2025-11-01 01:00:00+05:30,
24,Moving Average Crossover,BUY,109928.04,2025-11-01 06:45:00+05:30,1.186731973198135,10.0,130455.1198190035,180.501353218067,110740.2960894813,109747.53864678193,sl_hit,-0.017641540775219226,,,109734.11,2025-11-01 07:15:00+05:30,
25,Moving Average Crossover,SELL,110078.89,2025-11-01 17:45:00+05:30,1.1641986079563524,10.0,128153.69050338044,119.28287930515268,109542.11704312681,110198.17287930516,sl_hit,-0.01100301792650665,,,110200.01,2025-11-01 20:30:00+05:30,
26,Moving Average Crossover,BUY,110349.88,2025-11-01 22:30:00+05:30,1.1485614044113484,10.0,126743.61314942376,189.3490444571811,111201.95070005732,110160.53095554282,open,0.0,,,,,
